Route Name,Grade,Ascents
Traseu,8-,0
Chasing Shadows,{FR} 6C+,0
Sunshine,{FR} 6A+,0
Deadmouse,{FR} 6C+,0
Full House,{FR} 6B+,0
All In,{FR} 6B,0
Arrete,{FR} 6A+,0
Bulletproof,{FR} 6C,0
Frodo,{FR} 6A,0
Gandalf,{FR} 6C,0
Headshot,{FR} 6C+,0
High Stakes,{FR} 7A+,0
Katana,{FR} 6A+,0
Katana - SDstart,{FR} 6B+,0
Nutcracker,{FR} 6C,0
Out of Balance,{FR} 6A,0
Sauron,{FR} 6C,0
Sit and Go,{FR} 6C+,0
Slap that ass,{FR} 6B+,0
Smeagol,{FR} 6A+,0
Straight Flush,{FR} 6B,0
Thriller,{FR} 6A,0
Genezarét I,6,0
Jordan Stones,8-/8,0
Kleopás,8,0
Emmaus,7/7+,0
unknown,,0
Red Sea,6/6+,0
unknown 2,,0
Petra,7,0
Dávid,7/7+,0
"No Strecth, Go Alpinol!",7,0
Eros,7-,0
Agape,7,0
Fileo,6+,0
Empátia,7-,0
Harántoló,6-,0
Direttisszima,,0
Gollum,,0
Creasta Sudică a Turnului Mare,2A,0
Steaua de Munte,6- A1 5B,0
Traseul Direct din Peretele Estic,5A,0
Traseul Comorilor,5A,0
Creasta Nordică,4A,0
Traseul Speo din Țancul Nordic,2B,0
Crizantema din Begul Mic,4+ A1 4B,0
Fisura Frontală,4A,0
Grănicerii,4B,0
Fisura Pintenului din Turnul cu Pinten,4B,0
Traseul 1 Mai din Turnul de Mijloc,2B,0
Creasta Rolului,2B,0
Ultima Muchie din Peretele Rol,3A,0
Via Ferrata Pietrele Negre,B,0
Creasta Frumoasă,5+ 3B,0
Albina,6+/7-,0
Gândacul,7+/8-,0
Miriapod,5A,0
Hornul,6+,0
Furnica,7+,0
Corbul,6+ 4A,0
Turnul Colţos,5- 3B,0
Jeriko,5 3B,0
Bohodei,6- 3B,0
Funny,7-,0
Zâna Pădurii,8-,0
Spiritul Ponor,7+,0
Lander,7-,0
Fisura Oblică,,0
unknown,6-,0
unknown 2,5,0
Traseul dintre Fisuri,5B,0
Fața sud-vestică a Peretelui Urlătorii Mari,5B,0
Creasta Centrală,5A,0
Hornul Agățat,5B,0
Hornul Mare de la Izvor,4B,0
Aurel Irimia,7 A1 6A,0
23 August,6B,0
Gențiana,5B,0
25 Octombrie,5B,0
Muchia Strungii,5B,0
Muchia Sudică,5A,0
Hornul Clăii,3A,0
Floarea de Colți,5B,0
Traseul 0,4A,0
Traseul 1,4A,0
Traseul 2,4B,0
Traseul 3,4B,0
Traseul 4,4B,0
Traseul 5,5A,0
Muchia Înaltă,7 A1 5A,0
Fisura de la Grota Lupului,4B,0
Hornul din Valea Lupului,5B,0
Traseul Jepilor Mici,4B,0
Valea Urlătoarea Mare,1A,0
Valea Urlătoarea Mică,1A,0
Valea Comorile Clăii,1B,0
Muchia și Vârful Claia Mare,1A,0
Vâlcelul Crestei cu Zâmbri,1B,0
Vâlcelului Mare al Brânei,1B,0
Brâul de Sus al Jepilor,1A,0
Colțul Ghințurii,4A,0
Fisura Morarului,6+ A1 5B,0
Colțul Moșului,4A,0
Turnul de Aur din Brâna Mare a Morarului,3A,0
Țancul Roșu din Brâna Mare a Morarului,3A,0
Traseul Nicolae Dimitriu,5B,0
Brâul de Mijloc al Morarului,1A,0
Vâlcelul Însorit,1B,0
Brâul de Jos al Morarului,1A,0
Șistoaca Roșie,1A,0
Șistoaca Fântâniței,1A,0
Vâlcelul Veveriței,,0
Valea Comorilor,1A,0
Valea Pintenului,1B,0
Valea Corbului,1B,0
Creasta Morarului,1A,0
Vâlcelul Pitit,1A,0
Vâlcelul Ghințurii,1A,0
Brâul Înflorit,1A,0
Valea Poienii,2A,0
Vâlcelul din Căldare,1A,0
Peretele Nordic al Acului Mare,2B,0
Peretele Nord-Estic al Degetului Roșu,,0
Peretele Nordic al Acului de Sus,4A,0
Năluca,7- 3A,0
Hornul Cățărătorului,5B,0
Fața cu Ferestre,4A,0
Extrema Stângă,5B,0
Tavanele,5B,0
Traseul Oblic,4B,0
Vâlcelul cu Surplombă,2B,0
Vâlcelul Curmăturii Bucșoiului,,0
Brâna Mare al Bucșoiului,1A,0
Vâlcelul Mignon,1B,0
Vâlcelul de sub Vârf,2A,0
Valcelul Furcilor,1A,0
Brâul de Sus,1A,0
Vâlcelul 1,,0
Vâlcelul 2,,0
Valea Rea,,0
Valea Caprelor,1A,0
Hornul din Valea Pietrelor,2A,0
Canionul Pietrelor,2A,0
Traseul Balaurului,5A,0
Fisura din Căldarea Morarului,4B,0
Traseul Vânătorilor de Munte,4A,0
Traseul Lariței,4A,0
Hornul din Brâul Mare,4A,0
Turnul cu Zade,3B,0
Muchia Estică,6+ A0 4A,0
Fața Sud-Vestică,8 A0 4A,0
Muchia Vestică,4A,0
Traseul Nemeş,3A,0
Fisura Șoimilor,4A,0
Traseul Armata,4B,0
Traseul celor Patru Surplombe,5B,0
Traseul Metalul,4A,0
Traseul Vestitorul,3A,0
Fisura Sudică,,0
Muchia Ursului,3A,0
Fisura Centrală,3A,0
Creasta Însorită,2B,0
Dintele Babei,4A,0
Peretele Turnului Straja Mare,4B,0
Surplomba Neagră,4B,0
Fisura din Găvan,3B,0
Surplomba Mare,5A,0
Traseul Corbilor,4A,0
Traseul Grohotișului,4A,0
Traseul Frontal,4A,0
Traseul Central,3B,0
Creasta Stânei,4A,0
Hornul Guțanului,4A,0
Hornul Mic,4A,0
Creasta Vântului,3B,0
Muchia Șoimilor,6+/7-,0
Aerian,7+/8-,0
Bufniţa,6+,0
Uliul,5+,0
Faţa Nordică,8,0
Traseu 1,6,0
Traseu 6,6,0
Peretele Sudic,2A,0
Homul Nordic,3A,0
Peretele Estic,3A,0
Faţa Sud-Vestică,2A,0
Peretele Sudic,4A,0
Frontal,5A,0
Hornul Clopoțeilor,5A,0
Armata,4A,0
Peretele Vestic,3A,0
Traseul 1,,0
Traseul 2,,0
Traseul 3,,0
Kodama,6/6+,0
Memorial Nuşu,7+/8-,0
Traseul Trist,5 A0 4B,0
Traseul Trist - varianta Campania,4 A0 4B,0
Fisura Pătată,A2 4B,0
Memorial Andrei Vârlan,8+,0
Traseul Tavanelor - varianta Cortina,5 A1 4A,0
Traseul Tavanelor,4B,0
Bivuacul Ursului,5- A1 5A,0
Traseul Primei Căderi,6 A1 5A,0
Traseul Prieteniei,4+ A1 4B,0
Pasărea Calandrinon,6+ A0 4A,0
Turnul Goliat,6+ A1 4B,0
Traseul Ciucaş '79,4B,0
Capra Neagră,4B,0
T.F. ’86,4B,0
Basarab,4A,0
Tietru,3A,0
Muchia Sudică din Peretele Mânăstirii Turnu,4A,0
Creasta Teofil,2A,0
Turnul Teofil,3A,0
Creasta Basarabului,1B,0
Traseul Frontal prin Horn,4A,0
Diedrul Mare,4B,0
Muchia Colțului Bălăceni,5B,0
Piciorul Bălăceni,2B,0
Hornul de la Curtea Oțelei,3B,0
Traseul Direct,5A,0
Hornul Zănoagei,2A,0
Hornul Central al Iazului,2B,0
Jgheabul Iazului,1A,0
Vâlcelul Fântânii,1B,0
Muchia Viștea Mare,1B,0
Peretele Spintecăturii,3A,0
Cascada Moara Oaghii,,0
Muchia Hârtopu Ursului,3/3+ 3B,0
Hornul Ursului,3A,0
Muchia Gârdomanului,2B,0
Traseul 23 August,4A,0
Traseul Central,3B,0
Surplomba Ucei Mari,3B,0
Fisura Strungii,,0
Fisura Nord-Vestică,,0
Viva la Vida,FR:4a M5,0
Muchia frumoasă,,0
Piscul Lăiţa,1B,0
Traseul de pe Creasta Curbată,2B,0
Ancuța,6,0
Fluturele de Stâncă,7/7+,0
Algernon,6,0
3 Muschetari,6,0
Amicul Z,5+,0
Stăpânul Muștelor,6+,0
PP,6-,0
Creasta Cota 2000,5,0
Regatul di Gheață,M6,0
Rezistența de fier,M7,0
Lacrimi Înghețate,M6 R4,0
Linie Dinu Răducu - Cornel Sain,,0
Linie Zsolt Torok - Teofil Vlad - Alex Paul Manoliu,WI3 M6,0
Focul Alb,,0
Statul de drept,M6,0
Regele Mihai,,0
BPTL,M4,0
Last Winter Day,,0
Magic Line,,0
Linie Marian Anghel - Cristian Negoiță,M4,0
Linie Cătălin Pobega - Silvia Murgescu,,0
Linie Gabi Stana - Petre Octavian,,0
Linie Gabriel Bota - solo,,0
Peretele Călțunului,FR:2b,0
Linie Bota - Deac,,0
Creasta Negoiu - Lespezi,2A,0
Traseul 1930,,0
Traseul 1938,,0
Piatra lui Tunsu,4A,0
Piscul Sărății,1A,0
Cascada Sărății,,0
Înghețata Ursului,,0
Venin,2B,0
Muchia Albinei,2A,0
Cascada din canion,,0
Avionul,,0
Jgheabul de vis-a-vis de Avion,,0
Cascada de la șosea,,0
Cascadă stânga Baraj,,0
Cascadă dreapta Baraj,,0
Cascada din fața cabanei Capra,,0
Jgheabul de la cetatea Poienari,2A,0
Jgheabul de la cetatea Poienari 2,2A,0
Traseul cu surplombe,4+ A1 4A,0
Primul traseu de deasupra cascadei,6-/6 2B,0
Următorul traseu spre amonte,6 3A,0
Traseul cu numărul 6 pe schițe,6 3A,0
Creasta Înierbată,6- 2A,0
Tavanul impunător,,0
Frisky Shadow,{FR} 6c+,0
Dusk,{FR} 6c,0
Expectation,{FR} 6a,0
Lift Pump,{FR} 6c+,0
Little Tower,{FR} 6a,0
Owl Hole,{FR} 8a+,0
Axiom,,0
Anamorph,,0
White Dream,{FR} 8a,0
Via Lactea,{FR} 8a,0
Eclipse Time,{FR} 7b,0
Vortex,{FR} 6c+,0
Rucăr,{FR} 6c,0
Judgement Day,{FR} 6c,0
Space Mind,,0
Slow Pace,{FR} 6a,0
Ocsident,{FR} 4c/c+,0
Pericolul Caprelor - stânga,B/C,0
Pericolul Caprelor - dreapta,C/D,0
Vâlcelul cu Horn,2B,0
Vâlcelul Izvorului,2A,0
17 Octombrie,4B,0
Diedrul Negru,3B,0
A 40-a Aniversare,4B,0
Keene-G,6+/7-,0
Ray-K,8-/8,0
Hoarda,7,0
Ți-ar Plăcea,8/8+,0
Rock Masters,7+/8-,0
Blaze of Glory,8-/8,0
Degeaba,7,0
Maramont,10/10+,0
Terminator,8-,0
Primavară,,0
O Zi Mai Târziu,8-,0
Cum Vrei Tu,7,0
Asteptând-o pe Eliza,8+/9-,0
Roco,7,0
Renegatus,,0
Mistake,7+,0
Ţeapă,6+/7-,0
Traseu 1,,0
Traseu 2,,0
Traseu 3,,0
Traseu 4,,0
Traseu 5,,0
Traseu 6,,0
Traseu 7,,0
Traseu 8,,0
Traseu 9,,0
Traseu 10,,0
Wakiya tuwapi,7-,0
Chiarachio,7+,0
Manitou,8+,0
Chanunpa,7,0
Wacipi ikipi,8+,0
Suta akigle,7+,0
Thathanka Lyotake,8-,0
Thasuuke witko,7+/8-,0
Tawasentha,5,0
Wakayaja ocanku,,0
Tanka ite,7+,0
Out of Fuel,M8,0
Hades,3B,0
Sfinx,5A,0
Phoenix,6 A0 5B,0
Via Ferrata Astragalus - Traseul 2,C,0
Via Ferrata Astragalus - Traseul 3,C/D,0
Via Ferrata Astragalus - Traseul 4,A/B,0
Via Ferrata Astragalus - Traseul 5,A/B,0
Boeing,{FR} 8b,0
Nazgul,{FR} 7c+,0
Bolek,{FR} 7a+,0
Rosetta Stone,6,0
TBM2,,0
TBM,,0
Jump or Die,7+,0
Moai,6+,0
Spintecătura Păpușii,8-,0
Păpușa,6+,0
V0,{FR} 5+,0
Reset,{FR} 6A,0
One Love,{FR} 6C+,0
Big Love,{FR} 6A,0
Where Is The Love,{FR} 6C+,0
Cea mai mică înțepată,{FR} 7C,0
Juno,{FR} 5+,0
Gold,{FR} 5+,0
Omaha,{FR} 5+,0
Sword,{FR} 5+,0
Utah,{FR} 5+,0
Dreamtime,{FR} 7B+,0
Escape,{FR} 7B+,0
Red Line,{FR} 6A,0
Give Me Love,,0
Hai măi Valerica,{FR} 6C+,0
Zorro,{FR} 6A+,0
Zorba,{FR} 6B,0
BonDuel,{FR} 6A,0
Still Waiting For Oniga,,0
Accroches-toi a ton reve,,0
Hold On Tight To Your Dreams,,0
E1,,0
E2,,0
E3,,0
Free Again,{FR} 6B+,0
Viața la mișto,{FR} 6A+,0
Figaro,{FR} 7B+,0
Bărbierul din Sevilia,{FR} 6C+,0
Bartholo,{FR} 6C+,0
Rosine,{FR} 6A,0
Bazile,{FR} 5+,0
Dupremont Direct,{FR} 6C+,0
Dupremont Indirect,{FR} 6C+,0
Dupremont West,{FR} 6A,0
Dupremont North,{FR} 6B,0
Dupremont East,{FR} 5+,0
Dupremont South,{FR} 6B,0
Traseul Viperei,4B,0
Surplomba Mare,5A,0
Traseul Cuibului,4B,0
Fisura Iadului,4A,0
Traseul Slăvoacă,4B,0
Baricada Vestică,5A,0
Traseul Grindinei,4B,0
Traseul Creația,6A,0
Traseul Belvedere,5B,0
Traseul Dinamo II,6A,0
Traseul Uriașului,5B,0
Traseul Dinamo I,7 A2 5B,0
Traseul Brașovenilor,7- A1 5B,0
Muchia Hornului,5B,0
Traseul Soldatului,5A,0
Traseul Jișan,5A,0
Escaladă 1,6-,0
Escaladă 2,6+,0
Escaladă 3,7/7+,0
Primul clasic,8- A1 3B,0
Al doilea clasic,7+ A1 3B,0
Al treilea clasic,7- A0 3B,0
Al patrulea clasic,6- A1 4A,0
Traseu,,0
Hornul cu Nuc,,0
Veverița,7-,0
Ariciul,7-,0
Șopârla,7,0
Șoricelul de câmp,8+,0
Pix,A2,0
Fiss,5+,0
Sconcs,5,0
Grott,7,0
Diedrul Cimitirului,5+,0
Liba! Liba!,6+,0
Anii 80,,0
Regăsirea,5,0
Grota Neagră,5+,0
Gemenii,4+,0
Fața Soarelui,5+,0
Concurs,6-,0
Fisura lui O,6-,0
Fisura Scoțiană,6+,0
Solitar,7-,0
Deliciul degetelor,6+,0
Via Milică,7,0
Shalom,6+,0
Peștișorul de Aur,6+,0
Mica sirenă,7+,0
Pământul Viu,A2,0
Licurici,5-,0
Cărăbuș,6+,0
Greierele,7,0
Țestoasei,6,0
Cameleon,7-,0
Thalassa,7,0
Venus,6,0
Livada cu nuci,3+,0
Muchia Hornului,5-,0
Hornul cu clopoței,4,0
Clopoței de toamnă,5+,0
Gopo,5-,0
Barbă,5,0
Kanietz,6+,0
Hibrid,6,0
Oul dogmatic,7/7+,0
FPM,7,0
Ghiocel,4,0
Rocada Mică,4+,0
Mecla de Piatră,5+,0
Zig Zag,6-,0
Dorința,5,0
Cactus Jack,7,0
Tarzan,7+,0
Bronco Billy,7,0
Racilor,6+,0
Broscoi,7+/8-,0
Licuric,7,0
Muchia Setii,4A,0
Vânătorii de Munte,5A,0
Grota Suspendată,5A,0
Traseul Peșterii,7 4B,0
Premieră Neterminată,,0
Margaretelor,8+ 5A,0
Santinela Moților,8 6A,0
21 Iulie,7/7+,0
Lăcusta,7-,0
Gaia,7,0
Șarpele,8-,0
Tornada,6+,0
Pisica,7-,0
Tavanul Turnului,5A,0
Hornul Turnului,8- 4B,0
Traseul Ascuns,3A,0
Cuib de Vulturi,5B,0
Berus,6+,0
Iarba rea,8,0
Huhurezu,7+,0
Placenta,7+/8-,0
Iadesh,7-,0
Clasic,6,0
Omu Alb,7,0
Mișcări Hoațe,7,0
Send me an angel,7,0
Winds of Change,8-,0
Holiday,7-,0
Labe'ncinse,8-,0
Urusag,8-,0
Ilogic,7+,0
Fulg de Nea,7-,0
Nimbus,7,0
Crivătz,8,0
Tsunami,8-,0
Amun Ra,9,0
Umbra,8,0
El Niño,8-,0
Glasul Pământului,7-,0
Ang Babu,7+,0
Babu Chiri,8,0
Sherpa,7+,0
Aurul,5B,0
Hornul Vasilescu,4A,0
Lancea lu Horia,4A,0
Premieră Neterminată,,0
S-o crezi tu,7,0
Furnici,7+/8-,0
Traseu Școală,9 4B,0
Iarbă Verde,6-,0
Traseu,7-,0
Traseu 2,7,0
Cibiana Step,8-,0
Karma,7+,0
Prana-bindu,8,0
Diretisima Gudrilău,8,0
Gudrilău,6+,0
Casa ghespilor,8-,0
Bere caldă,7+,0
Bushito,8,0
Chelia țânțarului,6,0
Viper,7,0
Hâ-mint,7+,0
Cu soarele-n cap,6+/7-,0
Împușcă pește,8+,0
După zece ani,8+,0
Dilemă cu pom,7-,0
Udătură,8-,0
Șnapi,7-,0
Crocodile,8+,0
Dulcele stil clasic,4,0
Fisura Centrală,6,0
Clisă,6+,0
Palinka,8-,0
"Iarbă, sânge, acupunctură",7+,0
Splendens,8,0
Pomu' lăudat,5+,0
Jinars,7+,0
Dii Cocoș Dii,9,0
Furnici Crocante,8,0
Nimeria,,0
Libelula,6+,0
Alunelu,7+,0
Salt Mortal,7+,0
Zgubiliticu,8+,0
Pentagon,8-,0
Ein Meter Dach,9,0
Politzia JPEG,8-,0
Alegria,6-,0
Saltimbanc,7-/7,0
Satoon,7-,0
Skeri Muvi,8+,0
Pachacuti,9-,0
Viracocha,9-,0
Nașpa,7+,0
Treișunu,7+,0
Chiț-Chiț,8-,0
Lizard,8-,0
Taurul,7+,0
Laleaua Neagră,8,0
Doar trei,8+,0
Nuca-n perete,9,0
Pata,7+,0
Blue,8+,0
A 7-a zi de șomaj,WI4,0
Lotus,8-,0
Arbitrul Federal,7+,0
Digital Opera,8,0
Finger,8-,0
Mada,7,0
Mezotufa,8-,0
Traista ciobanului,8,0
Guzi,6,0
Traseu,8,0
De azi într-o săptămână,8,0
Necenzurat,8-,0
Cuib de uliu,7/7+,0
A 33-a Aniversare,7,0
Piratul,8-,0
unknown,7+,0
Fetească,8-,0
Beach,9+/10-,0
Central,7+/8-,0
Lady X,7/7+,0
Parabola 2,8+,0
Parabola 1,8,0
Blestem,8-,0
Isolation,8+,0
Alveole,7+/8-,0
Running Free,7/7+,0
Biodome,7/7+,0
Manșa 3,9+,0
Manșa 2,8/8+,0
unknown,,0
Manșa 1,8,0
Manșa 4,7,0
Militari,5+,0
Tofi,6+,0
Step by Step,9-,0
Jerry,8-,0
Sabotaj,8,0
Omulete,7-,0
Verginelu,7-,0
Verginica,6,0
Mega mass,,0
Bad juju,6-,0
Pussy ain't free,7-,0
Hapciu,6,0
Fire and Steel,9+,0
Supradotat,,0
Supracotat,7-,0
Subcotat,7+,0
Chelu,7,0
Spânu,7,0
Baronu,7-,0
Conu,7-,0
Buha,7,0
Promoția 1989,8-,0
Cameleon,8,0
Jupânul,7+,0
Onix,7+,0
Serviți vă rog,7-,0
Branca ursului,7+,0
Peruca,7,0
Bad Joke,6+,0
Fuck Me,8+,0
Fără nume,,0
El chupacabra,7-,0
Biceps forțat,7,0
De la ciocolată la morfină,,0
Kheops,7,0
Long time no spit,6+,0
Maria robinet,,0
Numb,9-,0
Sprint,8,0
Fără nume - Proiect,,0
Fără nume,5+,0
Pintenul Vânătariei,7- 4B,0
Furnicarul,7 4B,0
Furnicarul - variantă,7- 4B,0
Moșul,4A,0
4 Iunie,4A,0
Andra,8-,0
Central,5B,0
Vânătaria,5B,0
Arcului,6A,0
Hornului,4A,0
Fluturele de piatră,5B,0
Fisura Însorită,4A,0
Focului,7 4B,0
Conului,2B,0
Perla,7 3B,0
unknown,,0
Neolitic,6,0
Paleolithic,7+/8-,0
unknown 2,,0
Mesia,A1,0
Menage a troix,7,0
Mozo,6+,0
N-am Ce,6+,0
Soto,7-,0
Elixir,7-,0
Turnul 1,7-,0
Turnul 2,6+,0
Padres,7-,0
Madre,7,0
Milca,6,0
Cool Eye,8-,0
Bac,7,0
Echipa,6+,0
Traseul Abandonat,,0
Jertfă,8+,0
Bloody Rock,8-,0
Fâş,8- 4B,0
Agricola,5,0
Dansul Focului,7,0
Prieteniei,5,0
Puterea Focului,6+,0
Cu aripi de zână,{FR} 6c+,0
Piatra soarelui,{FR} 8a+,0
Roka,{FR} 7a,0
Song bird,{FR} 8a,0
Little finger,{FR} 7c+,0
Stone heart,{FR} 8a,0
Palatul de cleștar,,0
Regatul de Mijloc,,0
Mandala,,0
Visul unei nopți de vară,{FR} 8a,0
Pașii lui Zamolxe,{FR} 8a+,0
Visul lui Bendis,{FR} 8a,0
Kogaionon,{FR} 7c+,0
Poison ivy,{FR} 8a+,0
Pădurea raiului,{FR} 8a,0
Helm's deep,,0
Suflarea zmăului,{FR} 7b,0
3 sezoane,,0
Fashion de Lazuri,{FR} 6c+,0
Prăjiturica cu vișine,{FR} 7a+,0
Pangolinul,{FR} 6a,0
Lemurul,{FR} 6a+,0
Traseul Mereşti,7+,0
Traseul Vânătorului de Munte,4A,0
Surplombele Peșterii Mari,5A,0
Traseul Marius,4B,0
Turnul de Aramă,2B,0
Surplomba Carierei,8,0
Calificări '92,7+/8-,0
Lotus,8-/8,0
Amigo 2,7/7+,0
Superfinala '92,9-,0
Pfenny,7/7+,0
Finala '92,8+,0
Asterix,8-/8,0
Obelix,8+,0
Albatros,7+/8-,0
Cliff,8-/8,0
Partizan,7/7+,0
Fisura Suspendată,4A,0
Surplomba Carierei,6+ 4A,0
Fisura Ciorii,6+ 3B,0
Creasta Crângului,3A,0
Fisura,6+,0
...,6+,0
Grota,8-/8,0
King of the Mountain,10,0
Les Branleurs de l'Ecran,,0
I Love You,10-/10,0
Sirius,7,0
Orion,7+/8-,0
Traseul 3,,0
Traseul 2,2A,0
Traseul 1,,0
Traseul 2,,0
Traseul 3,,0
Traseul 4,,0
Traseul 5,,0
Traseul 6 - Fisura de Rubin,5A,0
Traseul 7 - Fisura de Cristal,5A,0
Traseul 8,,0
Traseul 9,,0
Traseul Rășină,5A,0
Traseul cu Tavan,5A,0
Vulpea Albă,5A,0
Fisura Petrin,3A,0
Fisura Jderului,4A,0
Traseul Lupaș,5A,0
Acul de Sus al Crăpăturii,4B,0
Hornul Suspendat,5A,0
Traseul Nimăt,5A,0
Mănușa Crăpăturii,3B,0
Muchia Ploilor,,0
Tatăl și Fiul,5B,0
Traseul Izvorului,5B,0
Traseul Surplombelor,6+ A1 6A,0
Lespezile Florilor de Colț,5B,0
Traseul Central din Padina Închisă,5A,0
Hornul Peretelui Central,4B,0
Turnul Mare,5A,0
Muchia Pinului,5A,0
Creasta cu Smirdar,2A,0
Fisura Oblică,,0
Muchia din Brâna Caprelor,1B,0
Traseul Medardus,3B,0
Traseul Lacrima de Piatră,4A,0
Traseul Lespezile Grădinarului,3A,0
Traseul I.C.I.M. Brașov,5A,0
Traseul Ciuboțica Ursului,7- A1 - 2 5A,0
Variantă fără nume,7/7+,0
Traseul Gențianei,5A,0
Traseu nou Titus,,0
Traseul Sângele Voinicului,5A,0
Muchia Însorită,4B,0
Santinela Padinei Popii,4A,0
Fisura de la Portița Padinei Popii,4A,0
Hornul Agățat,4A,0
Creasta Micuțului,3B,0
Fisura Galbenă,5B,0
Muchia Lungă,4B,0
Lespedea din Circul de Piatră,4A,0
Vâlcelul Spălat,3B,0
Vis Împlinit,7 R2,0
Catrene și Dileme,7- R4,0
Fețele din Stânga Lirei,6+/7- A1 5B,0
Traseul Nușu Ion,7 R2,0
Les Pas' Rvenus,7 - 8 A0,0
Traseul Central al Lirei,6 - 7 A0 5A,0
Frumoasele și Bestia,7- R2,0
Apus de Soare,5B,0
Traversarea Peretelui Ciorânga Mare,2A,0
Muchia cu Fereastră,2B,0
Toteme și blesteme,7- R3,0
Catrene și Dileme,7- R4,0
Muchia Spălăturii,3B,0
Fisura Mariei,4A,0
Traseul Prima Creastă,3B,0
Traseul Spălătura,3B,0
Muchia Orbului,3A,0
Vâlcelul Câinelui Mort,1A,0
Brâul de Sus,1A,0
Firul secundar al Hornului Închis,1B,0
Lespedea Verde,5+ 2A,0
Creasta din Brâul cu Flori,4A,0
Rock n Rolla,7/7+,0
Traseul Scara de Fier,7 A2 4B,0
Hornul Adânc - firul secundar,2A,0
Muchia Arinului,4A,0
Traseul lui Cătălin Berbec,,0
Fisura Verde,5A,0
Hornul Piticului,4A,0
Peretele vestic din Călineţ,4B,0
Muchia Întreruptă,3A,0
Traseul Hornul Căpriței,4A,0
Creasta Friată,3A,0
Muchia Scurtă,3A,0
Muchia Suspendată,4B,0
Zăvorul Călineţului,3A,0
Traseul Vestic din Țancul fără Nume,4A,0
Creasta de Sus,4A,0
Colţii Brâului,3B,0
Traseul 3,3A,0
Traseul 4,5A,0
Traseul cu Narcise,4B,0
Faţa Mică din Ţancul Caprei,4B,0
Faţa Mare din Ţancul Caprei,4B,0
Muchia cu Verdeaţă,3B,0
Vâlcelul din Ţancul Caprei,3A,0
Muchia Scării,4A,0
Muchia Grotei,4A,0
Padina lui Călineț - firul secundar,1B,0
Călinețul Mic,1B,0
Vâlcelul Caprelor - secundarul superior,,0
Hornul Cetății Sfărâmate,1B,0
Secundarul Hornului Cetății Sfărâmate,2A,0
Hornul Pliat,1B,0
Hornul Brâniței,1B,0
Valea Podurilor - firul secundar,1B,0
Valea Ciorânguța,1B,0
Valea cu Grotă - firul principal,1B,0
Valea Vlădușca - firul principal,1B,0
Valea Vlădușca - firul secundar,1B,0
Valea cu Grotă - firul secundar,1B,0
Vâlcelul Colților Gemeni,,0
Brâul Soarelui,1A,0
Muchia Reptilei,4A,0
Muchia Bondarului,4A,0
Creasta Frumoasă,3B,0
Muchia cu Horn,3A,0
Muchia Teșită,3A,0
Muchia Țimbalului Mic - variantă,2B,0
Surplomba Neagră,5A,0
Traseul Marian Nicolae,4B,0
Hornul Mic din Colții Gemeni,4A,0
Turnul Înclinat,3B,0
Sângele Voinicului,4B,0
Traseul Lespezilor de sub Ulcior,4A,0
Creasta Colţii Răi,3A,0
Jilipul lui Bota,7- A2 5B,0
Surplomba Cenuşie,7 A2 5A,0
Vâlcelul cu Poieni,,0
Vâlcelul Ulciorului,,0
Vâlcelul Căldării Ocolite,2A,0
Brâul de Sus,1A,0
Brâul Întrerupt,,0
"Brâul de Jos - ""Brâul Înflorit""",2A,0
Traseul Vulturului,4B,0
Hornul Lung,5B,0
Faţa Strungii,5A,0
Brâul de Mijloc,1B,0
Vâlcelul Cabanierului,1A,0
Brâul de Jos,1A,0
Hornul Negru,4B,0
Hornul Întrerupt,4B,0
Hornul cu Fereastră,4A,0
Creasta Tămăşelului,4A,0
Creasta cu Praguri,3B,0
Valea Tămăşelului,3A,0
Fisura Şerpuită,3A,0
Muchia Caprelor,2A,0
Fisura Întreruptă,4A,0
Creasta Sud-Vestică,4A,0
Creasta Lespezilor,4A,0
Muchia Nord-Vestică,4A,0
Hornul Central,3B,0
Peretele Mare,3B,0
Hornurile,4A,0
Creasta Umărului,3A,0
Fața nordică,,0
Extrema stângă a Peretelui Marelui Grohotiș,2B,0
Hornul Ascuns din Peretele Mic,4B,0
Hornul Adânc,3B,0
Traseul Central,3A,0
Traseul Sudic din Peretele Central,2B,0
Muchia Roşie,3B,0
Spălătura Piscului Rece,,0
Traseul Central din Peretele Piscului Rece,5A,0
Peretele Piscului cu Brazi,3B,0
Traseul Viesparul,5A,0
Hornul Mare de la Ceardacul Stanciului,5A,0
Hornul din Ceardacul Stanciului,2B,0
Traseul de sub Grotă,1B,0
Peretele de la Ceardacul Stanciului,2A,0
Muchia din dreapta Vaii lui Ivan,6 3A,0
Muchia lui Ivan,6 3B,0
Fisura Centrală din Peretele lui Ivan,2B,0
Vâlcelul Închis,2A,0
Poiana cu Străjeri,1B,0
Braul de Sus,2A,0
Gemenii,9-,0
Fecioara,8,0
Balanța,7+/8-,0
Scorpionul,8-/8,0
Berbecul,7,0
Vărsătorul,7-,0
Săgetătorul,8,0
Taurul,8,0
Capricornul,8,0
Master Yoda,7/7+,0
Man in Black,M8,0
Apocaliptica,M8,0
Mini Crux,M5,0
The Headless Climber,7,0
KB2,,0
Traseul Școală,7+/8- 4A,0
Paranoid Eyes,8-/8,0
Necromancer,10-,0
Cupa I.C.I.M. '82,7/7+ 4A,0
Crusader,10-/10,0
